id,category_id,subcategory,status,created_at,updated_at,user_id,description,account_id,email_lead_price,phone_lead_price,instance_type,use_cases,slug,demo_prompt_id,demo_theme_key,demo_template_config,credit_price,question_templates
d972dc30-25e9-432e-bf0b-01e2685139e3,475e027d-171c-4c6a-9dad-e15f807aec4e,General Custom Architectural Woodwork and Millwork Manufacturing (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:01.986825+00,,AI visualization for General Custom Architectural Woodwork and Millwork Manufacturing across e-commerce and services.,,83.00,250.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Custom Architectural Woodwork and Millwork Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-custom-architectural-woodwork-and-millwork-manufacturing,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23111827"",""theme_key"":""neutral"",""brand_name"":""General Custom Architectural Woodwork And Millwork Manufacturing Company""}",3,
d9e6c1f1-91d3-4b25-95c9-76010470995f,78a8a056-616e-405b-be6d-d541dbff19e3,Land / Lot Planning (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:22.013477+00,,AI visualization for Land / Lot Planning across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Land / Lot Planning in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",land-lot-planning-service,,cyan,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzA2YjZkNCIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+TEw8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Pioneer Sample Land / Lot Planning Solutions""}",4,
dab3d2e2-3a88-4063-a290-1a9320273a4a,af0bf799-d447-4674-be95-6c8751628e10,General Wood Preservation (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:20.304461+00,,AI visualization for General Wood Preservation across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Wood Preservation in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-wood-preservation-service,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2E4NTVmNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R1c8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Keystone General Wood Preservation Solutions""}",10,
dbad2937-233b-4e88-ab8b-ec3e2271c4ed,481a5864-f28f-4c93-bf8d-b6277eb7356b,Prosthetics (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:25.49495+00,,AI visualization for Prosthetics across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Prosthetics in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",prosthetics-service,,cyan,"{""logo_url"":""https://api.iconify.design/mdi:account.svg?color=%2306b6d4"",""theme_key"":""neutral"",""brand_name"":""Silverline Sample Prosthetics Solutions""}",10,
dc235718-bf03-4915-9bbd-4d29e0022211,233aa316-c149-4f46-a2c6-5876c0d9d824,Greenhouse (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:20.517932+00,,AI visualization for Greenhouse across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Greenhouse in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",greenhouse-service,,slate,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzFmMjkzNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+RzwvdGV4dD4KPC9zdmc+"",""theme_key"":""neutral"",""brand_name"":""Prime Greenhouse LLC""}",6,
dd4bf9a9-c72b-4b14-a97f-279866d7a6ed,dcc10148-fe45-4ab0-8076-79b6c2e52366,General All Other Specialty Trade Contractors (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:00.121543+00,,AI visualization for General All Other Specialty Trade Contractors across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General All Other Specialty Trade Contractors in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-all-other-specialty-trade-contractors,,slate,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%231f2937"",""theme_key"":""neutral"",""brand_name"":""Atlas Sample General All Other Specialty Trade Contractors Solutions""}",1,
de905130-fef8-4fd1-9009-adc5fcb450c5,5ead5a6d-d9c2-4445-8d03-bd92463ab912,General Roofing Contractors (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:15.594501+00,,AI visualization for General Roofing Contractors across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Roofing Contractors in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-roofing-contractors,,slate,"{""logo_url"":""https://api.iconify.design/mdi:home-roof.svg?color=%231f2937"",""theme_key"":""slate"",""brand_name"":""General Roofing Contractors Pros""}",2,
dea81cf8-6ac8-43c1-b92b-094b7f0144ad,dcc10148-fe45-4ab0-8076-79b6c2e52366,General All Other Specialty Trade Contractors (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:00.231822+00,,AI visualization for General All Other Specialty Trade Contractors across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General All Other Specialty Trade Contractors in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-all-other-specialty-trade-contractors-service,,slate,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%231f2937"",""theme_key"":""neutral"",""brand_name"":""Atlas Sample General All Other Specialty Trade Contractors Solutions""}",10,
dec93c29-03c8-4aa5-a9cf-5ec4d4e005c0,dcc10148-fe45-4ab0-8076-79b6c2e52366,Outdoor Furniture Layout (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:23.976787+00,,AI visualization for Outdoor Furniture Layout across e-commerce and services.,,83.00,250.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Outdoor Furniture Layout in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",outdoor-furniture-layout,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:garage.svg?color=%230ea5e9"",""theme_key"":""cyan"",""brand_name"":""Outdoor Furniture Layout Company""}",3,
df08d1ce-d732-4631-b90e-03cad4f54ee8,359d79ad-a286-425d-85ed-82466b0bdd9a,General Paint and Wallpaper Stores (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:53:40.72268+00,,AI visualization for General Paint and Wallpaper Stores across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Paint and Wallpaper Stores in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-paint-and-wallpaper-stores,,amber,"{""logo_url"":""https://api.iconify.design/mdi:format-paint.svg?color=%23f59e0b"",""theme_key"":""amber"",""brand_name"":""Evergreen General Paint And Wallpaper Stores""}",2,
df4ad8a8-8290-434b-a0ff-64482a9bd236,f34d0e6b-2ed2-402f-b77f-7108ae58a176,General Textile and Fabric Finishing Mills (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:17.838628+00,,AI visualization for General Textile and Fabric Finishing Mills across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Textile and Fabric Finishing Mills in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-textile-and-fabric-finishing-mills-service,,violet,"{""logo_url"":""https://api.iconify.design/mdi:floor-plan.svg?color=%238b5cf6"",""theme_key"":""violet"",""brand_name"":""Atlas General Textile And Fabric Finishing Mills Company""}",10,
df761fd6-25cd-424b-a4ac-8f16a1a95115,09a763f6-6b1c-4406-9e2c-0c8abdf7eae2,Lashes 123,verification_needed,2025-10-08 23:06:19.786838+00,2025-10-22 17:59:22.252626+00,19ab8438-2fb4-45df-a724-5f995b5c473f,123123,4a589115-67bb-4ad6-93d9-dc921b4f9f67,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Lashes 123 in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""}]",lashes-123,,default,"{""style"":""modern"",""theme"":""default"",""layout"":""grid""}",6,
dfcaea8b-7a61-49fe-93d6-f75929e94d3c,37b7b968-cbae-41fc-96a0-02ea8d6c99f5,General Vending Machine Operators (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:18.735112+00,,AI visualization for General Vending Machine Operators across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Vending Machine Operators in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-vending-machine-operators-service,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23a855f7"",""theme_key"":""neutral"",""brand_name"":""Northstar General Vending Machine Operators Solutions""}",4,
dfde7a02-087d-4351-a803-10fca6d95fc5,64fe0f37-5ee5-44d9-a51e-a5dfc003ef9f,Paint & Wallpaper (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:53:55.318801+00,,AI visualization for Paint & Wallpaper across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Paint & Wallpaper in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",paint-wallpaper,,amber,"{""logo_url"":""https://api.iconify.design/mdi:format-paint.svg?color=%23f59e0b"",""theme_key"":""amber"",""brand_name"":""Apex Sample Paint & Wallpaper Solutions""}",2,
e1283f23-9584-48dd-8935-75aff1f46557,c157ff78-7213-4710-a961-1ba8e08b1e0c,General Other Specialized Design Services (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:11.877416+00,,AI visualization for General Other Specialized Design Services across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Other Specialized Design Services in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-other-specialized-design-services-service,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzBmNzY2ZSIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R088L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""TrueClean Sample General Other Specialized Design Services Solutions""}",4,
e1bda2e9-b136-4038-869e-530160b63ecf,2ac9f236-971b-4286-95f3-18473889cbb6,"General Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers (E-commerce)",active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:06.756355+00,,"AI visualization for General Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers across e-commerce and services.",,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-lumber-plywood-millwork-and-wood-panel-merchant-wholesalers,,green,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzE2YTM0YSIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R0w8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""General Lumber, Plywood, Millwork, And Wood Panel Merchant Wholesalers LLC""}",3,
e2395894-2771-4b28-ba34-1eab215c5efa,2039f115-7ff1-4972-a6ab-4ddf633edef1,General Ready-Mix Concrete Manufacturing (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:14.333316+00,,AI visualization for General Ready-Mix Concrete Manufacturing across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Ready-Mix Concrete Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-ready-mix-concrete-manufacturing,,charcoal,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23374151"",""theme_key"":""charcoal"",""brand_name"":""General Ready Mix Concrete Manufacturing Inc""}",3,
e26b09d6-af65-4da1-9f12-01c4e15b01fb,04b19281-9b5d-4af5-ac1e-1e7ce7a5b2ee,General Women's Clothing Stores,active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:19.324877+00,,AI visualization for General Women's Clothing Stores products. Let shoppers preview items before purchase.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Women's Clothing Stores in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-women-s-clothing-stores,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:tshirt-crew.svg?color=%23111827"",""theme_key"":""neutral"",""brand_name"":""General Women's Clothing Stores Inc""}",2,
e329f004-c8ce-4464-85ea-af89c81557ca,7b1d33a8-b7ed-458b-8353-3b9d443c5eba,General Full-Service Restaurants (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:03.670393+00,,AI visualization for General Full-Service Restaurants across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Full-Service Restaurants in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-full-service-restaurants-service,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2E4NTVmNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R0Y8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Northstar General Full Service Restaurants Pros""}",4,
e38d899b-250f-481c-bbd2-0f9a539a894f,ea70e416-7164-4bb2-8990-023d6f4d04ff,Door & Garage Door Design (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:53:25.894248+00,,AI visualization for Door & Garage Door Design across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Door & Garage Door Design in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",door-garage-door-design,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:garage.svg?color=%230ea5e9"",""theme_key"":""cyan"",""brand_name"":""Apex Door & Garage Door Design Solutions""}",2,
e3e9f638-c97b-4b31-8149-3e31cba8bb3b,9379c61e-cf0a-4884-a312-ba909a61d931,Wine Cellar (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:28.510704+00,,AI visualization for Wine Cellar across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Wine Cellar in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",wine-cellar-service,,amber,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2Y1OWUwYiIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+V0M8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Wine Cellar Inc""}",4,
